timestamp,user_id,movie_id,ratings
2023-03-09T15:09:36,143202,as+far+as+my+feet+will+carry+me+2001,3
2023-03-09T15:09:36,316917,love+in+the+afternoon+1972,3
2023-03-09T15:09:38,342819,tuareg+desert+warrior+1984,3
2023-03-09T15:09:38,270546,inception+2010,5
2023-03-09T15:09:39,550519,the+maltese+falcon+1941,4
2023-03-09T15:09:39,438409,an+affair+of+the+heart+2012,4
2023-03-09T15:09:40,323541,welcome+to+sarajevo+1997,4
2023-03-09T15:09:40,93051,america+america+1963,4
2023-03-09T15:09:40,607171,house+of+games+1987,5
2023-03-09T15:09:40,142084,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,3
2023-03-09T15:09:41,173473,the+great+debaters+2007,4
2023-03-09T15:09:41,548717,my+wrongs+8245-8249+and+117+2002,4
2023-03-09T15:09:41,635812,o+brother_+where+art+thou+2000,4
2023-03-09T15:09:42,260108,boudu+saved+from+drowning+1932,3
2023-03-09T15:09:42,604336,g.b.f.+2013,3
2023-03-09T15:09:43,59763,hot+fuzz+2007,4
2023-03-09T15:09:43,461404,the+killing+1956,5
2023-03-09T15:09:45,544847,mickey_+donald_+goofy+the+three+musketeers+2004,5
2023-03-09T15:09:45,172487,titanic+town+1998,4
2023-03-09T15:09:45,414465,love+in+the+afternoon+1972,4
2023-03-09T15:09:46,564019,northanger+abbey+2007,4
2023-03-09T15:09:46,493820,the+pursuit+of+happyness+2006,4
2023-03-09T15:09:46,341498,the+wackness+2008,4
2023-03-09T15:09:46,548880,portrait+in+black+1960,4
2023-03-09T15:09:47,616532,the+last+letter+2002,4
2023-03-09T15:09:47,292730,how+green+was+my+valley+1941,4
2023-03-09T15:09:49,596003,america+america+1963,4
2023-03-09T15:09:51,309147,the+lord+of+the+rings+the+return+of+the+king+2003,5
2023-03-09T15:09:52,399872,a+womans+face+1938,3
2023-03-09T14:32:52,302048,the+ladykillers+1955,3
2023-03-09T14:32:53,439669,gasland+2010,5
2023-03-09T14:32:53,261044,divorcing+jack+1998,4
2023-03-09T14:32:54,391109,an+affair+of+love+1999,5
2023-03-09T14:32:54,566788,kevin+smith+too+fat+for+40+2010,3
2023-03-09T14:32:54,454434,the+legend+of+the+7+golden+vampires+1974,4
2023-03-09T14:32:56,441147,batman++mr.+freeze+subzero+1998,4
2023-03-09T14:32:56,591690,one+man+band+2005,4
2023-03-09T14:32:57,106013,locke+2014,4
2023-03-09T14:32:57,154298,gentlemen+of+fortune+1971,4
2023-03-09T14:32:58,618575,through+a+glass+darkly+1961,5
2023-03-09T14:32:59,11852,love+at+first+bite+1979,3
2023-03-09T14:33,610900,the+bitter+tears+of+petra+von+kant+1972,4
2023-03-09T14:33:02,320469,an+affair+of+love+1999,4
2023-03-09T14:33:04,12482,collision+2009,4
2023-03-09T14:33:04,648010,sal_+or+the+120+days+of+sodom+1975,2
2023-03-09T14:33:06,202591,gold+diggers+the+secret+of+bear+mountain+1995,4
2023-03-09T14:33:06,446307,an+affair+of+love+1999,4
2023-03-09T14:33:06,480036,blackbird+2012,4
2023-03-09T14:33:08,1980,the+man+who+knew+too+much+1956,4
2023-03-09T14:33:08,392346,the+straight+story+1999,3
2023-03-09T14:33:08,92010,the+legend+of+the+7+golden+vampires+1974,3
2023-03-09T14:33:09,408263,boyhood+2014,3
2023-03-09T14:33:10,451453,love+at+first+bite+1979,4
2023-03-09T14:33:11,526667,gentlemen+of+fortune+1971,4
2023-03-09T14:33:11,560062,diplomatic+siege+1999,3
2023-03-09T14:33:12,35301,external+affairs+,4
2023-03-09T14:33:12,520885,onibaba+1964,4
2023-03-09T14:33:12,625739,one+man+band+2005,4
2023-03-09T14:33:14,674039,the+godfather+1972,4
2023-03-09T14:33:15,448010,boyhood+2014,3
2023-03-09T14:33:16,405945,the+killing+1956,4
2023-03-09T14:33:17,338541,onibaba+1964,5
2023-03-09T14:33:18,615954,the+magic+of+mlis+1997,4
2023-03-09T14:33:18,258766,this+film+is+not+yet+rated+2006,4
2023-03-09T14:33:19,399354,the+great+debaters+2007,4
2023-03-09T14:33:19,314899,notes+on+a+scandal+2006,4
2023-03-09T14:33:20,282920,love+exposure+2008,4
2023-03-09T14:33:20,243317,northanger+abbey+2007,3
2023-03-09T14:33:20,628667,house+of+flying+daggers+2004,4
2023-03-09T14:33:22,374526,blood+done+sign+my+name+2010,5
2023-03-09T14:33:22,277207,the+lavender+hill+mob+1951,5
2023-03-09T14:33:25,359712,le+cercle+rouge+1970,5
2023-03-09T15:09:53,276562,rec+apocalypse+2014,4
2023-03-09T15:09:55,616168,the+song+of+sparrows+2008,4
2023-03-09T15:09:55,226512,fuck+you+goethe+2013,4
2023-03-09T15:09:55,657044,this+film+is+not+yet+rated+2006,3
2023-03-09T15:09:57,665766,my+favorite+season+1993,4
2023-03-09T15:09:58,254336,notes+on+a+scandal+2006,3
2023-03-09T15:09:58,394836,gangs+of+new+york+2002,4
2023-03-09T15:09:58,134897,in+vandas+room+2001,4
2023-03-09T15:09:58,391281,border+radio+1987,3
2023-03-09T15:09:59,433093,this+film+is+not+yet+rated+2006,4
2023-03-09T15:10,469289,an+american+crime+2007,5
2023-03-09T15:10:01,322770,boudu+saved+from+drowning+1932,4
2023-03-09T15:10:01,607583,boyhood+2014,4
2023-03-09T15:10:02,504308,the+lavender+hill+mob+1951,5
2023-03-09T15:10:02,408417,spirit+stallion+of+the+cimarron+2002,3
2023-03-09T15:10:02,137009,airplane+1980,3
2023-03-09T15:10:03,571046,till+human+voices+wake+us+2002,4
2023-03-09T15:10:03,621541,titanic+town+1998,3
2023-03-09T15:10:03,492064,the+lavender+hill+mob+1951,5
2023-03-09T15:10:04,15906,the+fallen+idol+1948,3
2023-03-09T15:10:08,289168,the+ladykillers+1955,4
2023-03-09T15:10:08,214703,gasland+2010,4
2023-03-09T15:10:08,90266,once+upon+a+time+in+china+ii+1992,3
2023-03-09T15:10:09,260258,fuck+you+goethe+2013,2
2023-03-09T15:10:10,515206,gentlemen+of+fortune+1971,4
2023-03-09T15:10:10,641578,o+brother_+where+art+thou+2000,3
2023-03-09T15:10:11,305684,boyhood+2014,4
2023-03-09T15:10:11,268498,h.m.s.+defiant+1962,3
2023-03-09T15:10:12,461467,the+last+letter+2002,3
2023-03-09T15:10:13,487916,a+sense+of+history+1992,4
2023-03-09T15:10:13,190585,iron+man+2+2010,4
2023-03-09T15:10:14,643686,star+wars+episode+ii+-+attack+of+the+clones+2002,4
2023-03-09T15:10:14,110561,la+dama+boba+2006,4
2023-03-09T15:10:14,440354,geek+charming+2011,3
2023-03-09T15:10:15,134515,the+lavender+hill+mob+1951,4
2023-03-09T15:10:15,290967,titanic+town+1998,3
2023-03-09T15:10:15,625655,speed+1994,3
2023-03-09T15:10:16,608977,an+affair+of+love+1999,4
2023-03-09T15:10:16,401855,the+punisher+dirty+laundry+2012,3
2023-03-09T15:10:16,547067,raiders+of+the+lost+ark+1981,5
2023-03-09T15:10:16,630759,the+emperor+jones+1933,3
2023-03-09T15:10:18,114689,through+a+glass+darkly+1961,5
2023-03-09T15:10:18,409096,the+kings+of+mykonos+2010,4
2023-03-09T15:10:18,444385,an+unfinished+life+2005,3
2023-03-09T15:10:19,583171,the+young+philadelphians+1959,4
2023-03-09T15:10:20,257562,i_+robot+2004,4
2023-03-09T15:10:21,401637,northanger+abbey+2007,4
2023-03-09T15:10:21,598025,mona+lisa+1986,3
2023-03-09T15:10:22,328367,america+america+1963,4
2023-03-09T15:10:22,235723,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,4
2023-03-09T15:10:22,99515,holidays+by+the+sea+2011,4
2023-03-09T15:10:23,195475,america+america+1963,4
2023-03-09T15:10:23,557110,northanger+abbey+2007,4
2023-03-09T14:33:27,89211,an+unfinished+life+2005,4
2023-03-09T14:33:28,258995,boudu+saved+from+drowning+1932,4
2023-03-09T14:33:28,600082,grays+anatomy+1996,4
2023-03-09T14:33:31,116847,blade+runner+1982,4
2023-03-09T14:33:32,349708,collateral+damage+2002,3
2023-03-09T14:33:32,284656,ponyo+2008,4
2023-03-09T14:33:32,336045,brief+crossing+2001,4
2023-03-09T14:33:33,126269,robots+2005,4
2023-03-09T14:33:33,348661,boyhood+2014,4
2023-03-09T14:33:33,43130,brink+of+life+1958,4
2023-03-09T14:33:35,311886,snowpiercer+2013,4
2023-03-09T14:33:35,23351,an+american+crime+2007,4
2023-03-09T14:33:35,396188,spirit+stallion+of+the+cimarron+2002,3
2023-03-09T14:33:36,602555,holidays+by+the+sea+2011,2
2023-03-09T14:33:36,559989,gasland+2010,5
2023-03-09T14:33:36,443462,the+scapegoat+2012,5
2023-03-09T14:33:37,369405,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,4
2023-03-09T14:33:38,392986,the+lavender+hill+mob+1951,4
2023-03-09T14:33:38,53789,one+man+band+2005,4
2023-03-09T14:33:38,614510,fuck+you+goethe+2013,4
2023-03-09T14:33:38,366710,love+at+first+bite+1979,4
2023-03-09T14:33:38,499540,monty+python+and+the+holy+grail+1975,4
2023-03-09T14:33:39,135212,antboy+2013,4
2023-03-09T14:33:40,410909,sympathy+for+lady+vengeance+2005,4
2023-03-09T14:33:41,592857,in+the+name+of+the+father+1993,4
2023-03-09T14:33:41,360230,la+notte+1961,5
2023-03-09T14:33:42,345592,the+lavender+hill+mob+1951,3
2023-03-09T14:33:46,46793,brink+of+life+1958,4
2023-03-09T14:33:46,542538,fight+club+1999,3
2023-03-09T14:33:48,105254,heir+to+an+execution+2004,3
2023-03-09T14:33:48,619646,stuck+on+you+2003,4
2023-03-09T14:33:49,201776,the+lion+king+1994,5
2023-03-09T14:33:49,619290,pinocchio+1940,3
2023-03-09T14:33:49,200466,the+lord+of+the+rings+the+two+towers+2002,5
2023-03-09T14:33:50,268203,an+unreasonable+man+2007,4
2023-03-09T14:33:50,384813,sold+out+a+threevening+with+kevin+smith+2008,4
2023-03-09T14:33:51,659219,the+legend+of+lylah+clare+1968,4
2023-03-09T14:33:52,265367,if+you+are+the+one+2008,3
2023-03-09T14:33:53,43997,the+lord+of+the+rings+the+two+towers+2002,4
2023-03-09T14:33:53,63729,an+american+crime+2007,3
2023-03-09T14:33:54,597087,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,4
2023-03-09T14:33:54,467361,one+man+band+2005,3
2023-03-09T14:33:55,534670,the+personals+1998,2
2023-03-09T14:33:57,315062,halloween+is+grinch+night+1977,3
2023-03-09T14:33:57,28126,ice+age+columbus+who+were+the+first+americans+2005,3
2023-03-09T14:33:58,384985,brief+crossing+2001,3
2023-03-09T14:33:58,97774,home+for+christmas+2010,3
2023-03-09T14:33:59,409509,love+in+the+afternoon+1972,4
2023-03-09T14:33:59,123224,maleficent+2014,3
2023-03-09T14:34,120761,lumikuningatar+1986,5
2023-03-09T14:34,576256,hannibal+2001,4
2023-03-09T14:34:01,10465,locke+2014,3
2023-03-09T14:34:01,318506,gentlemen+of+fortune+1971,5
2023-03-09T15:10:25,293060,an+unreasonable+man+2007,4
2023-03-09T15:10:26,82167,the+legend+of+bloody+jack+2007,5
2023-03-09T15:10:26,665170,harry+potter+and+the+deathly+hallows+part+2+2011,4
2023-03-09T15:10:26,602690,an+unreasonable+man+2007,5
2023-03-09T15:10:26,637843,one+man+band+2005,4
2023-03-09T15:10:27,259483,northanger+abbey+2007,4
2023-03-09T15:10:27,208368,frankenstein+1931,3
2023-03-09T15:10:27,609818,boudu+saved+from+drowning+1932,5
2023-03-09T15:10:28,9821,an+american+crime+2007,4
2023-03-09T15:10:29,478957,toy+story+1995,4
2023-03-09T15:10:30,144243,one+man+band+2005,4
2023-03-09T15:10:30,596111,the+lord+of+the+rings+the+two+towers+2002,5
2023-03-09T15:10:30,85173,interstellar+2014,4
2023-03-09T15:10:31,354173,brief+crossing+2001,4
2023-03-09T15:10:32,490148,bjrk+volumen+1999,4
2023-03-09T15:10:32,418992,the+shawshank+redemption+1994,5
2023-03-09T15:10:32,136160,bobby+fischer+against+the+world+2011,4
2023-03-09T15:10:33,407143,the+last+hurrah+1958,4
2023-03-09T15:10:37,430636,cheeky+2000,4
2023-03-09T15:10:38,60980,the+exploding+girl+2009,4
2023-03-09T15:10:39,615369,branded+to+kill+1967,4
2023-03-09T15:10:40,440120,its+not+me_+i+swear+2008,3
2023-03-09T15:10:41,243679,one+man+band+2005,4
2023-03-09T15:10:41,40277,gentlemen+of+fortune+1971,3
2023-03-09T15:10:41,28583,sold+out+a+threevening+with+kevin+smith+2008,3
2023-03-09T15:10:42,377036,captives+1994,4
2023-03-09T15:10:43,646657,the+pentagon+wars+1998,3
2023-03-09T15:10:43,375582,breezy+1973,3
2023-03-09T15:10:44,527531,northanger+abbey+2007,3
2023-03-09T15:10:45,453406,the+last+letter+2002,4
2023-03-09T15:10:46,609456,through+a+glass+darkly+1961,3
2023-03-09T15:10:46,7536,la+bohme+1926,3
2023-03-09T15:10:47,361284,the+world+of+apu+1959,4
2023-03-09T15:10:48,554599,an+affair+of+the+heart+2012,3
2023-03-09T15:10:48,376669,an+american+crime+2007,3
2023-03-09T15:10:49,360720,geek+charming+2011,3
2023-03-09T15:10:50,460740,overnight+delivery+1998,3
2023-03-09T15:10:50,152640,the+mysterious+island+1929,5
2023-03-09T15:10:51,546684,yes+or+no+2010,4
2023-03-09T15:10:52,201518,cohen+and+tate+1988,2
2023-03-09T15:10:52,378638,northanger+abbey+2007,4
2023-03-09T15:10:53,278808,titanic+town+1998,5
2023-03-09T15:10:54,595066,star+wars+episode+i+-+the+phantom+menace+1999,4
2023-03-09T15:10:54,595862,an+american+crime+2007,4
2023-03-09T15:10:54,265787,asfalto+2000,3
2023-03-09T14:34:04,382091,an+unfinished+life+2005,3
2023-03-09T14:34:05,218015,despicable+me+2010,4
2023-03-09T14:34:05,148216,assassins+1997,3
2023-03-09T14:34:06,91557,age+of+dinosaurs+2013,3
2023-03-09T14:34:08,198603,onibaba+1964,4
2023-03-09T14:34:08,57166,the+manzanar+fishing+club+2012,4
2023-03-09T14:34:09,302927,fuck+you+goethe+2013,2
2023-03-09T14:34:10,337812,onibaba+1964,3
2023-03-09T14:34:12,584660,cinderella+ii+dreams+come+true+2002,2
2023-03-09T14:34:13,256597,borotalco+1982,4
2023-03-09T14:34:13,405657,the+shawshank+redemption+1994,3
2023-03-09T14:34:13,522385,ladies+of+leisure+1930,3
2023-03-09T14:34:13,582455,an+unreasonable+man+2007,4
2023-03-09T14:34:14,425273,the+yards+2000,3
2023-03-09T14:34:14,136253,gentlemen+of+fortune+1971,5
2023-03-09T14:34:15,365559,the+fifth+element+1997,4
2023-03-09T14:34:16,614113,carnal+knowledge+1971,4
2023-03-09T14:34:16,94210,48+hrs.+1982,4
2023-03-09T14:34:17,33187,yellow+sky+1948,5
2023-03-09T14:34:17,530821,the+ear+1970,3
2023-03-09T14:34:19,141923,locke+2014,3
2023-03-09T14:34:19,279592,sold+out+a+threevening+with+kevin+smith+2008,4
2023-03-09T14:34:20,579240,borat+cultural+learnings+of+america+for+make+benefit+glorious+nation+of+kazakhstan+2006,3
2023-03-09T14:34:20,376711,the+legend+of+the+7+golden+vampires+1974,4
2023-03-09T14:34:20,339680,fight+club+1999,3
2023-03-09T14:34:21,77419,news+from+a+personal+war+1999,3
2023-03-09T14:34:21,666601,the+godfather+part+ii+1974,4
2023-03-09T14:34:22,670961,lumikuningatar+1986,3
2023-03-09T14:34:22,255957,of+mice+and+men+1992,4
2023-03-09T14:34:24,619444,sold+out+a+threevening+with+kevin+smith+2008,3
2023-03-09T14:34:25,425548,love+in+the+afternoon+1972,4
2023-03-09T14:34:26,211734,brief+crossing+2001,4
2023-03-09T14:34:26,513493,the+last+word+2008,3
2023-03-09T14:34:26,355185,akira+1988,4
2023-03-09T14:34:26,28151,the+killers+1946,3
2023-03-09T14:34:29,642412,this+film+is+not+yet+rated+2006,4
2023-03-09T14:34:29,296240,castle+in+the+sky+1986,5
2023-03-09T14:34:29,39913,home+for+christmas+2010,3
2023-03-09T14:34:30,104731,an+unfinished+life+2005,4
2023-03-09T14:34:31,208543,crank+high+voltage+2009,4
2023-03-09T14:34:31,36900,locke+2014,4
2023-03-09T14:34:32,525876,the+sentinel+2006,5
2023-03-09T14:34:33,213637,chocolat+2000,5
2023-03-09T14:34:33,257705,insurgent+2015,3
2023-03-09T14:34:35,324790,inkheart+2008,4
2023-03-09T14:34:36,524680,little+women+1994,4
2023-03-09T14:34:36,184388,whiplash+2014,3
2023-03-09T14:34:36,629825,border+radio+1987,4
2023-03-09T15:10:56,483517,gentlemen+of+fortune+1971,5
2023-03-09T15:10:56,322666,gasland+2010,4
2023-03-09T15:10:56,416284,always+for+pleasure+1978,3
